,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
79,5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444306678.5286368,572748455.4786679,True,,5,,,,2024-03-27T14:10:00.000Z,183.13796294253117,3770908250.9431105,0.4712,-3.40802565,-5.02511423,6.38235756,79.38917401,98.70627104,82.90785444,81369420027.4966,3.1144,104891985414.84,,2024-03-27T14:10:00.000Z,,,,,,2024-03-27 17:12:35.002582
80,52,XRP,XRP,xrp,1279,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-27T14:11:00.000Z,0.6130676632867583,2033187422.1313214,-9.4548,-2.11848588,-3.99225731,3.1939278,14.921649,15.77784703,-3.59186498,33647753919.410706,1.2864,61306766328.68,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:12:35.002582
81,3408,USDC,USDC,usd-coin,17674,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32287299828.043236,32287299828.043236,False,,7,,,,2024-03-27T14:10:00.000Z,0.9999397220156586,9389587119.013857,7.7038,-0.00212591,0.00805173,-0.00416887,-0.02560449,-0.02516542,-0.04580157,32285353614.689774,1.2363,32285353614.69,,2024-03-27T14:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 17:12:35.002582
82,74,Dogecoin,DOGE,dogecoin,939,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143640396383.70523,143640396383.70523,True,,8,,,,2024-03-27T14:11:00.000Z,0.18169487815126165,3259187973.1366367,0.5563,-3.80229918,0.14776996,35.8520694,113.35824102,128.32966595,96.65102773,26098724318.536247,0.9994,26098724318.54,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:12:35.002582
83,2010,Cardano,ADA,cardano,1120,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578756686.931,36742818378.514,False,,9,,,,2024-03-27T14:10:00.000Z,0.6421877979269179,615306829.3514982,-6.8523,-2.88309544,-3.83746484,6.00321208,9.7726723,33.15519913,1.72532053,22848243409.757824,0.8736,28898450906.71,,2024-03-27T14:10:00.000Z,,,,,,2024-03-27 17:12:35.002582
84,5805,Avalanche,AVAX,avalanche,695,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-27T14:10:00.000Z,53.57608348961793,944675085.9489254,6.0459,-2.16287956,-6.42783241,0.961337,44.10927089,65.76422558,32.85570611,20220499865.755222,0.7731,38347013126.73,,2024-03-27T14:10:00.000Z,,,,,,2024-03-27 17:12:35.002582
85,5994,Shiba Inu,SHIB,shiba-inu,779,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-27T14:10:00.000Z,2.973621408562906e-05,1767533512.1608472,-22.8505,-3.74105463,-2.42818059,16.58910184,210.85217407,229.07143385,180.04228238,17523236078.320393,0.671,17530511806.68,,2024-03-27T14:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-27 17:12:35.002582
86,11419,Toncoin,TON,toncoin,238,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470275400.926201,5104687763.97532,True,,12,3414166606.0,16659222594.174845,,2024-03-27T14:10:00.000Z,4.8794404364737805,231685673.32596412,-19.8439,-3.01719543,-4.53430482,19.10511888,130.60785518,135.13934596,122.01733106,16933002116.979565,0.6474,24908019891.11,,2024-03-27T14:10:00.000Z,,,,,,2024-03-27 17:12:35.002582
87,6636,Polkadot,DOT,polkadot-new,725,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1426484942.3894773,1426484942.3894773,True,,13,,,,2024-03-27T14:11:00.000Z,9.432472386606959,381631263.4074113,16.8428,-2.95805882,-4.14755885,4.01274334,22.60916199,41.55469518,11.51837783,13455279828.999363,0.515,13455279829.0,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:12:35.002582
88,1975,Chainlink,LINK,chainlink,1704,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-27T14:10:00.000Z,19.268992003333942,483977040.6190797,-12.4422,-2.87431216,-5.46899105,10.11216541,3.60841867,35.4387955,15.2343027,11312824635.81234,0.4325,19268992003.33,,2024-03-27T14:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-27 17:12:35.002582
89,1958,TRON,TRX,tron,959,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87762650894.33229,87762752443.28235,True,,15,71659659264.0,8576463740.9457245,,2024-03-27T14:10:00.000Z,0.11968328944112525,323229740.73301774,-17.406,-0.99007446,-1.76950541,2.39700398,-13.63081303,5.7811458,13.0559031,10503722749.1068,0.402,10503734902.82,,2024-03-27T14:10:00.000Z,,,,,,2024-03-27 17:12:35.002582
90,1,Bitcoin,BTC,bitcoin,10943,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19665750.0,19665750.0,False,,1,,,,2024-03-27T14:12:00.000Z,68859.16839594008,36978348900.50346,-16.0811,-3.31436074,-2.15673982,8.06590417,34.22649626,64.96878498,61.32559434,1354167190882.4587,51.9283,1446042536314.74,,2024-03-27T14:12:00.000Z,,,,,,2024-03-27 17:13:36.246875
91,1027,Ethereum,ETH,ethereum,8658,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073215.06618808,120073215.06618808,True,,2,,,,2024-03-27T14:11:00.000Z,3522.114064237008,17495469382.232002,-17.3698,-3.15769514,-2.47065104,5.09134889,14.6472738,55.30417573,47.81797576,422911559522.776,16.1942,422911559522.78,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:13:36.246875
92,825,Tether USDt,USDT,tether,80390,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,104362092743.91322,107792615137.11449,True,,3,,,,2024-03-27T14:11:00.000Z,0.9998682911623195,79616075871.98701,-8.3674,0.01340782,-0.00448608,0.00251864,-0.01579212,-0.00510342,-0.08666319,104348347333.98001,3.9957,107778417897.06,,2024-03-27T14:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-27 17:13:36.246875
93,1839,BNB,BNB,bnb,2124,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149536600.65933514,149536600.65933514,False,,4,,,,2024-03-27T14:11:00.000Z,570.0014339308198,2085304128.4495213,-2.5761,-2.0814249,-2.52913801,8.14051134,44.7055843,87.9242327,71.47200361,85236076800.9614,3.2686,85236076800.96,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:13:36.246875
94,5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444305952.9329567,572747944.8617543,True,,5,,,,2024-03-27T14:11:00.000Z,182.91682223469851,3793054591.6385775,1.2644,-3.59315687,-5.15916809,6.0986054,79.11083903,98.44375792,82.76409055,81271033010.45596,3.1107,104765234015.57,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:13:36.246875
95,52,XRP,XRP,xrp,1279,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-27T14:12:00.000Z,0.6124334566452362,2034273001.9973612,-9.4008,-2.24250801,-4.07621046,3.07531818,14.79461218,15.66306997,-3.60821071,33612945968.69677,1.2851,61243345664.52,,2024-03-27T14:12:00.000Z,,,,,,2024-03-27 17:13:36.246875
96,3408,USDC,USDC,usd-coin,17674,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32232751564.552296,32232751564.552296,False,,7,,,,2024-03-27T14:11:00.000Z,0.9998284722009133,9408158535.620607,8.2314,-0.01200722,-0.0022802,-0.02837545,-0.02124088,-0.03402104,-0.0651897,32227222751.61792,1.2358,32227222751.62,,2024-03-27T14:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 17:13:36.246875
97,74,Dogecoin,DOGE,dogecoin,939,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143640396383.70523,143640396383.70523,True,,8,,,,2024-03-27T14:12:00.000Z,0.18147657901177752,3258294693.273773,0.5522,-4.03272739,0.09828756,35.68770171,113.06369942,128.05422621,96.57156393,26067367743.610523,0.9996,26067367743.61,,2024-03-27T14:12:00.000Z,,,,,,2024-03-27 17:13:36.246875
98,2010,Cardano,ADA,cardano,1120,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578757685.385,36742818378.514,False,,9,,,,2024-03-27T14:11:00.000Z,0.6419854756192662,616843961.025699,-6.6093,-2.99161089,-3.86646358,5.9299396,9.69245394,33.0788392,1.74417364,22841045674.594513,0.8733,28889346402.87,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:13:36.246875
99,5805,Avalanche,AVAX,avalanche,695,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-27T14:11:00.000Z,53.532707597012724,946931800.6566156,6.2871,-2.31783055,-6.49464014,0.78946169,43.63162515,65.52024806,32.78650962,20204129086.603916,0.7725,38315966887.16,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:13:36.246875
100,5994,Shiba Inu,SHIB,shiba-inu,779,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-27T14:11:00.000Z,2.968360737932919e-05,1770288911.3933554,-22.7004,-3.95327394,-2.61241275,16.32680623,210.11463026,228.40535954,179.65984324,17492235503.360146,0.6708,17499498360.14,,2024-03-27T14:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-27 17:13:36.246875
101,11419,Toncoin,TON,toncoin,238,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470278954.7748837,5104691449.31801,True,,12,3414166606.0,16658264961.931993,,2024-03-27T14:11:00.000Z,4.879159948626126,231517068.75110456,-19.8744,-3.07653877,-4.53529786,19.06019284,130.40192173,135.15677659,122.06739676,16932046086.697746,0.6474,24906606069.61,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:13:36.246875
102,6636,Polkadot,DOT,polkadot-new,725,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1426484942.3894773,1426484942.3894773,True,,13,,,,2024-03-27T14:12:00.000Z,9.423118049950325,381948398.6028841,16.9804,-3.11316012,-4.19092923,3.92773632,22.48805999,41.42200344,11.57466137,13441936008.612633,0.5145,13441936008.61,,2024-03-27T14:12:00.000Z,,,,,,2024-03-27 17:13:36.246875
103,1975,Chainlink,LINK,chainlink,1704,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-27T14:11:00.000Z,19.26262973614729,485044270.3353307,-12.2598,-2.94287832,-5.48132454,10.02427355,3.47220875,35.3531605,15.2463923,11309089348.935043,0.4324,19262629736.15,,2024-03-27T14:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-27 17:13:36.246875
104,1958,TRON,TRX,tron,959,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87761298874.31845,87761418515.27553,True,,15,71659659264.0,8576297011.640346,,2024-03-27T14:11:00.000Z,0.11968096275820363,324856411.5136359,-16.9719,-0.99865902,-1.76606162,2.37294968,-13.64283818,5.8538901,13.05859471,10503356742.188885,0.402,10503371060.93,,2024-03-27T14:11:00.000Z,,,,,,2024-03-27 17:13:36.246875
105,1,Bitcoin,BTC,bitcoin,10943,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19665750.0,19665750.0,False,,1,,,,2024-03-27T14:14:00.000Z,69016.781535739,37148261177.575294,-15.3208,-3.11196337,-1.99406103,8.23405215,34.52824049,65.3278255,61.51646528,1357266771486.4595,52.0472,1449352412250.52,,2024-03-27T14:14:00.000Z,,,,,,2024-03-27 17:14:37.481925
106,1027,Ethereum,ETH,ethereum,8658,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073215.06618808,120073215.06618808,True,,2,,,,2024-03-27T14:13:00.000Z,3502.846531553843,17511839288.868755,-17.1886,-3.90779366,-2.96610277,5.17651319,14.05703724,54.44703082,46.70174276,420598044927.11554,16.1287,420598044927.12,,2024-03-27T14:13:00.000Z,,,,,,2024-03-27 17:14:37.481925
107,825,Tether USDt,USDT,tether,80390,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,104362092743.91322,107792615137.11449,True,,3,,,,2024-03-27T14:13:00.000Z,0.9999527330709449,79770750904.40852,-8.0569,0.06088942,-0.0141757,0.01148013,-0.00843999,-0.00288395,-0.0363629,104357159868.27945,4.0018,107787520111.22,,2024-03-27T14:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-27 17:14:37.481925
108,1839,BNB,BNB,bnb,2124,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149536600.65933514,149536600.65933514,False,,4,,,,2024-03-27T14:13:00.000Z,565.6176293908975,2092530218.545261,-2.0115,-2.93660659,-3.3009963,7.66759599,43.68403152,86.47282288,70.47510832,84580537572.10646,3.2434,84580537572.11,,2024-03-27T14:13:00.000Z,,,,,,2024-03-27 17:14:37.481925
109,5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444305952.9329567,572747944.8617543,True,,5,,,,2024-03-27T14:13:00.000Z,181.5105170427126,3810348516.2505193,1.9113,-4.60589304,-5.86070289,5.41048647,77.73497939,97.00322117,82.17023357,80646203242.0161,3.0956,103959775607.01,,2024-03-27T14:13:00.000Z,,,,,,2024-03-27 17:14:37.481925
110,52,XRP,XRP,xrp,1279,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-27T14:14:00.000Z,0.6091154345486515,2049388655.6434362,-8.5411,-2.85032744,-4.61230209,2.53622502,14.14651503,15.05004677,-4.02476806,33430838841.391266,1.2782,60911543454.87,,2024-03-27T14:14:00.000Z,,,,,,2024-03-27 17:14:37.481925
111,3408,USDC,USDC,usd-coin,17674,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32232751564.552296,32232751564.552296,False,,7,,,,2024-03-27T14:13:00.000Z,1.0000169115863542,9410432353.498543,8.4156,0.04614708,-0.00407039,-0.00525301,-0.00012625,-0.02884742,-0.00305433,32233296671.513813,1.2361,32233296671.51,,2024-03-27T14:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-27 17:14:37.481925
112,74,Dogecoin,DOGE,dogecoin,939,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143640396383.70523,143640396383.70523,True,,8,,,,2024-03-27T14:14:00.000Z,0.18022853624206758,3272185680.1160336,1.1088,-4.94975612,-0.56640939,34.66623545,111.58949084,126.5565476,95.41870528,25888098385.465572,0.9927,25888098385.47,,2024-03-27T14:14:00.000Z,,,,,,2024-03-27 17:14:37.481925
113,2010,Cardano,ADA,cardano,1120,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578757685.385,36742818378.514,False,,9,,,,2024-03-27T14:13:00.000Z,0.6378831685652904,617925927.378876,-6.3794,-3.79797735,-4.44547995,5.33595215,8.98361473,32.23503442,1.34665607,22695090685.970062,0.8677,28704742585.44,,2024-03-27T14:13:00.000Z,,,,,,2024-03-27 17:14:37.481925
114,5805,Avalanche,AVAX,avalanche,695,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-27T14:13:00.000Z,53.268856117188,946900725.454179,6.4049,-3.10712873,-6.76619268,0.46649518,42.83940145,64.7030786,32.4721162,20104547174.958412,0.7687,38127115528.47,,2024-03-27T14:13:00.000Z,,,,,,2024-03-27 17:14:37.481925
115,5994,Shiba Inu,SHIB,shiba-inu,779,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-27T14:13:00.000Z,2.9351021632422515e-05,1774713161.7692077,-22.4412,-5.34953636,-3.55534066,15.25996391,206.55818955,224.73071711,177.01897656,17296246244.520813,0.6633,17303427725.65,,2024-03-27T14:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-27 17:14:37.481925
116,11419,Toncoin,TON,toncoin,238,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470278954.7748837,5104691449.31801,True,,12,3414166606.0,16554445158.395134,,2024-03-27T14:13:00.000Z,4.848751413976877,231508465.31666586,-19.8369,-3.71852026,-5.10634611,18.46961609,129.00706673,133.72573629,119.11148156,16826519988.858915,0.6433,24751379882.8,,2024-03-27T14:13:00.000Z,,,,,,2024-03-27 17:14:37.481925
